"",".id","fluorimeter","substrate","when","treatment","site","volume","rep","slope","int","slope.se","int.se","pval","rsq","n"
"862","thirteen","MXS","Pyr-AP","PEEC2013","killed","DR",40,"2",165.065342638999,6530.62330788328,9.78918218376801,22.057461867976,0.0377104975601818,0.996495256310732,3
"863","thirteen","MXS","Pyr-AP","PEEC2013","killed","DR",40,"3",121.214935909343,7005.30429128739,70.7846660146901,160.010925557492,0.336480183769622,0.74570703641333,3
"864","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",0,NA,3.20930232558141,243.655813953488,NA,NA,NA,1,2
"865","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",5,NA,33.4883720930232,1138.93023255814,NA,NA,NA,1,2
"866","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",10,NA,58.1249999999999,2161.875,NA,NA,NA,1,2
"867","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",15,NA,66.0937500000003,2691.15625,NA,NA,NA,1,2
"868","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",20,NA,83.9062500000006,3446.84375,NA,NA,NA,1,2
"869","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",25,NA,144.651162790698,4113.49612403101,NA,NA,NA,1,2
"870","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",30,NA,121.40625,4848.3203125,NA,NA,NA,1,2
"871","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",40,"1",185.625000000001,6361.28125,NA,NA,NA,1,2
"872","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",40,"2",117.656249999999,6806.1328125,NA,NA,NA,1,2
"873","thirteen","MXS","Pyr-AP","PEEC2013","killed","GW",40,"3",175.748031496063,6408.12598425197,NA,NA,NA,1,2
"874","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",0,NA,25.9449986873195,69.5061761617223,17.3492124579059,126.75516360528,0.273432681888442,0.527900067747822,4
"875","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",5,NA,46.1354187289647,2272.15267603775,11.7063463218895,85.6197622660204,0.0587653809343919,0.88592260812758,4
"876","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",10,NA,57.4735899434484,2686.55594620143,3.90980108017236,28.6108114839328,0.00459590094297524,0.990829320419527,4
"877","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",15,NA,79.1428196377002,2969.46455762667,11.5022587649955,84.226506630488,0.0204758855221111,0.959467490843693,4
"878","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",20,NA,109.635074822788,3266.64570753478,10.4386137299579,76.4378533384305,0.00894395408419571,0.982192086146269,4
"879","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",25,NA,89.3858878520166,3829.8298718735,20.9568611172363,153.530066414497,0.0508151398536011,0.900951898731138,4
"880","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",30,NA,122.641061176005,4301.83029763083,7.33269301453327,53.7520381594437,0.00355577286963212,0.992901097781436,4
"881","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",40,"1",193.220005250722,4910.68462851142,27.866702634612,204.516728400847,0.0201729124678273,0.96006112146178,4
"882","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",40,"2",-155.605423326241,7557.00727398684,291.52603188624,2088.88944543914,0.687871213336629,0.22173024211281,3
"883","thirteen","MXS","Pyr-AP","PEEC2013","killed","LL",40,"3",NA,6296,NA,NA,NA,0,1
"884","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",0,NA,-5.02113201618294,374.896645587022,6.70036088947073,15.5014661572319,0.590586208995489,0.359620431267222,3
"885","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",5,NA,3.16508896657352,1422.17899367611,13.0704898523167,30.238931819706,0.848750639912422,0.055391119130942,3
"886","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",10,NA,6.58116972386929,1903.86994775914,19.8649403080259,45.9580767334787,0.796335413894074,0.0989017137762706,3
"887","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",15,NA,12.2290741977294,2521.55457794886,17.6912876389571,40.9292724880093,0.614954393700663,0.323329593457758,3
"888","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",20,NA,19.439490946227,3210.87699831101,23.2856369027298,54.1985391843688,0.557154901132178,0.410702938040972,3
"889","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",25,NA,26.8938292941585,3872.92487921757,16.925916980834,39.395958055567,0.357607721771183,0.716283744084165,3
"890","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",30,NA,28.1004752739696,4565.89184571272,16.0278820753034,37.3057347896263,0.329994084843642,0.754528705420845,3
"891","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",40,"1",48.1326839231702,5878.27312541734,30.3474568416766,70.6352948665421,0.35812511797736,0.715550705408915,3
"892","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",40,"2",45.3852810447226,5476.15680682846,30.9545405506397,72.3236228552432,0.381061339898709,0.682511180289462,3
"893","thirteen","MXS","Pyr-AP","PEEC2013","killed","PP",40,"3",36.8404100710943,5464.4711889705,37.5337770743448,87.8895539396158,0.505934832679817,0.490678126741436,3
"894","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",0,NA,-4.048252013832,487.82021427572,0.300163515193616,0.859581174629635,0.0471168775335592,0.994532363368984,3
"895","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",5,NA,-13.5182849936949,1419.30811265238,8.21249815442486,23.548064543412,0.347545713056348,0.730423463368998,3
"896","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",10,NA,17.6580796252925,2246.30835284934,3.08280705796823,8.83947103681338,0.110034245424548,0.970422160165501,3
"897","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",15,NA,39.8234552332913,2982.40016813787,7.90671364867505,22.6712749061574,0.124774485056048,0.962075211342824,3
"898","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",20,NA,9.35278683310802,3890.69642999125,18.484206042132,53.23227889538,0.70179040101024,0.203836791576994,3
"899","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",25,NA,45.1360115294538,4631.60610700775,0.258980754869517,0.746003943006759,0.00365274764746162,0.999967078900783,3
"900","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",30,NA,76.6204287515758,5354.38335435057,2.05312453860585,5.91410354817904,0.0170548115851261,0.999282487109508,3
"901","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",40,"1",96.6955553788658,6919.80408682516,0.867609134745006,2.51006196394284,0.00571197203458618,0.999919499190971,3
"902","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",40,"2",54.8870954917699,7053.73127534388,1.24563882916855,3.60373181965769,0.0144453299996538,0.999485221792289,3
"903","thirteen","MXS","Pyr-AP","PEEC2013","killed","RR",40,"3",64.1313508785878,6925.85417826191,34.192062853081,98.9203467313485,0.311828995539313,0.778660877057803,3
"904","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",0,NA,-48.1999999999999,346.67,NA,NA,NA,1,2
"905","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",5,NA,-21.9999999999998,1245.7,NA,NA,NA,1,2
"906","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",10,NA,-25.9999999999992,2224.1,NA,NA,NA,1,2
"907","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",15,NA,6.00000000000101,2994.9,NA,NA,NA,1,2
"908","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",20,NA,-15.9999999999988,3817.86666666667,NA,NA,NA,1,2
"909","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",25,NA,22.0000000000011,4469.93333333333,NA,NA,NA,1,2
"910","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",30,NA,36.0000000000035,5248.8,NA,NA,NA,1,2
"911","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",40,"1",24.0000000000015,6742.8,NA,NA,NA,1,2
"912","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",40,"2",6.00000000000101,6796.7,NA,NA,NA,1,2
"913","thirteen","MXS","Pyr-AP","PEEC2013","killed","SI",40,"3",-45.9999999999975,6794.63333333333,NA,NA,NA,1,2
"914","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",0,NA,19.768803634528,157.239071176174,5.02828076442636,15.3490735494282,0.158564565372273,0.939235127546674,3
"915","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",5,NA,89.6214033316504,3324.08581524483,7.76406419546292,23.7001865969268,0.0550141677824398,0.992550836358838,3
"916","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",10,NA,100.540131246845,3265.91090358405,21.9806952560735,67.097149892649,0.137025683398914,0.954383007117351,3
"917","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",15,NA,141.094947487936,3947.55176695998,24.7086413458394,75.8667362702287,0.110366151673805,0.970245248264753,3
"918","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",20,NA,171.550065158791,4336.32206294518,0.619638648690051,1.90312285891725,0.00229945992512531,0.99998695363407,3
"919","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",25,NA,188.237566393046,4917.4846290037,47.9275993621831,147.366002654829,0.158718805346919,0.939119315516801,3
"920","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",30,NA,225.813616610333,5291.08997263802,39.7538138032068,122.233550363999,0.110938247261543,0.969939111167609,3
"921","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",40,"1",260.217854101617,6217.6872693727,3.83848614251819,11.8367730582433,0.00939012799365594,0.999782453909727,3
"922","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",40,"2",317.514192449616,6251.65959409594,0.800145526345795,2.46741570954596,0.0016042980019809,0.999993649485383,3
"923","thirteen","MXS","Pyr-AP","PEEC2013","killed","SW",40,"3",237.068389953049,7271.54835139333,40.0817155836901,123.637036053309,0.106626458254736,0.972208952314274,3
"924","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",0,NA,9.23393148450237,817.200489396411,1.35964575628399,3.36749403469454,0.0930699991514189,0.978779141327755,3
"925","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",5,NA,14.4371941272429,1587.44861337684,2.7294634259567,6.76018129159392,0.118953912525277,0.965490630108977,3
"926","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",10,NA,30.4124116260797,2254.22499345379,8.5786177075587,21.2856476678955,0.175027738835619,0.926297314218932,3
"927","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",15,NA,48.5892253661118,3070.45132860646,3.31925713040208,8.24523485077668,0.0434217022693076,0.995355062521803,3
"928","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",20,NA,47.2751971373659,3720.79232655225,7.37880501084049,18.3293965614221,0.0985695543209264,0.976217796467403,3
"929","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",25,NA,73.703099510603,4364.89233278956,16.6819379574003,41.5727247366521,0.141704703938946,0.951266916428152,3
"930","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",30,NA,84.9983686786292,5123.30929853181,7.6289350414938,19.0119168002977,0.0569864114259272,0.992008614227146,3
"931","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",40,"1",85.8792822185973,6478.288091354,38.2124879633954,95.2285788174961,0.266521687842401,0.834734506480613,3
"932","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",40,"2",99.349281028427,6591.27804651779,2.45845393268385,6.14472333496523,0.0157503006035867,0.999388031826263,3
"933","thirteen","MXS","Pyr-AP","PEEC2013","killed","TW",40,"3",52.6199021207173,6529.38955954323,9.93456874292398,24.9102694148072,0.118794675978799,0.965581885396965,3
"934","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",0,NA,4.3404255319149,240.991489361702,NA,NA,NA,1,2
"935","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",5,NA,1.83157894736842,243.536842105263,NA,NA,NA,1,2
"936","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",10,NA,-1.0105263157895,247.721052631579,NA,NA,NA,1,2
"937","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",15,NA,-7.95789473684208,258.215789473684,NA,NA,NA,1,2
"938","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",20,NA,1.78723404255325,248.525531914893,NA,NA,NA,1,2
"939","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",25,NA,-3.97894736842103,258.924210526316,NA,NA,NA,1,2
"940","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",30,NA,5.43157894736843,240.946315789474,NA,NA,NA,1,2
"941","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",40,"1",149.747368421053,190.60947368421,NA,NA,NA,1,2
"942","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",40,"2",3.34736842105263,245.193684210526,NA,NA,NA,1,2
"943","thirteen","MXS","Pyr-AP","PEEC2013","live","BW",40,"3",-6.43749999999995,258.996875,NA,NA,NA,1,2
"944","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",0,NA,2.22109334948966,309.562613599292,1.53678441881419,3.38461044378036,0.385328144822463,0.676255154668681,3
"945","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",5,NA,39.8331546814558,1199.86885398704,2.1262160726739,4.68277335272479,0.0339493027430724,0.997158878879059,3
"946","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",10,NA,78.6554504357548,2054.63587640397,58.9359004107803,129.800290529914,0.409376969533806,0.640435080437832,3
"947","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",15,NA,75.3472896159704,2806.09593788992,21.5683908964142,47.6592394717561,0.177488118112697,0.924264983805243,3
"948","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",20,NA,86.2438521710613,3719.09494589911,22.9907048502912,50.8179913432657,0.165851874244229,0.933651219051935,3
"949","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",25,NA,133.311739758587,4439.44831523512,16.3679891061538,36.2816921367141,0.0777747936043073,0.985148997132513,3
"950","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",30,NA,162.907675816749,5237.3804585916,88.9305613175446,197.125696158684,0.318110290019158,0.7704149219313,3
"951","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",40,"1",176.211007902397,7227.19908498545,58.7187555767109,130.584766349469,0.204773431751223,0.90005591303667,3
"952","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",40,"2",173.82781089699,6622.39382596239,15.1521427918473,33.6968828227678,0.0553526697036238,0.992459116826526,3
"953","thirteen","MXS","Pyr-AP","PEEC2013","live","DR",40,"3",54.8133402032868,6979.21680172374,85.8853485128336,191.063177771874,0.638370663041644,0.289428908089763,3
"954","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",0,NA,4.88372093023258,236.246511627907,NA,NA,NA,1,2
"955","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",5,NA,34.21875,1158.7421875,NA,NA,NA,1,2
"956","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",10,NA,43.7209302325582,1959.78294573643,NA,NA,NA,1,2
"957","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",15,NA,80.9302325581397,2794.27906976744,NA,NA,NA,1,2
"958","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",20,NA,82.7906976744191,3247.50387596899,NA,NA,NA,1,2
"959","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",25,NA,125.156250000001,4288.765625,NA,NA,NA,1,2
"960","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",30,NA,126.562500000001,4875.15625,NA,NA,NA,1,2
"961","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",40,"1",153.023255813954,6230.68992248062,NA,NA,NA,1,2
"962","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",40,"2",164.186046511628,6952.85271317829,NA,NA,NA,1,2
"963","thirteen","MXS","Pyr-AP","PEEC2013","live","GW",40,"3",105.581395348837,6273.2480620155,NA,NA,NA,1,2
"964","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",0,"2",NA,239.1,NA,NA,NA,0,1
"965","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",0,NA,-1.45126353790607,257.953790613718,1.23807241840658,9.48402771295616,0.449638701954738,0.578777720474496,3
"966","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",5,"3",NA,2053,NA,NA,NA,0,1
"967","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",5,NA,61.5511033145605,1653.51047918013,3.85717528192757,29.5689285633982,0.0398424578056676,0.996088305700832,3
"968","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",10,NA,90.744289839853,1788.39111315306,12.7333299684357,92.6108451725026,0.0191268904653117,0.962112057008249,4
"969","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",15,NA,89.4602127484126,2388.76371732498,5.96313180322027,43.3928822072976,0.00441373491833803,0.991192011219253,4
"970","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",20,NA,92.9453286055906,2723.15636183722,6.61632984375512,48.1461136578685,0.0050291353847179,0.989967021433282,4
"971","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",25,NA,99.2823116356504,2952.42632732787,9.85109764866401,71.7667187988951,0.00970217413967449,0.980689783903688,4
"972","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",30,NA,120.2244683644,3222.13008663691,6.72260130298315,49.0051045102317,0.00311213135512708,0.993785422651317,4
"973","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",40,"1",141.462326069834,3896.61354686269,21.8402360377635,159.206682253161,0.0230162538836822,0.954497240175474,4
"974","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",40,"2",165.205574338254,4243.57808196586,4.98311862476161,36.3436865629869,0.000908575160991141,0.998183675186841,4
"975","thirteen","MXS","Pyr-AP","PEEC2013","live","LL",40,"3",142.709304616193,4114.42527414801,20.1036565353553,146.712891105408,0.0192729072491386,0.961825630455557,4
"976","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",0,NA,1.97352606151062,405.927931183472,8.76114689882182,19.9023928732405,0.858949997328654,0.0482911888747369,3
"977","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",5,NA,13.1750776855602,1565.22749085474,15.3924493157391,35.1017473572333,0.549314663558656,0.422846218119128,3
"978","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",10,NA,21.1143452778977,1972.43210872045,16.0301394215033,36.5559692634152,0.41339988115404,0.634359225027587,3
"979","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",15,NA,22.1143799835025,2892.40362936486,23.7305723786518,54.2381888582898,0.522433748068071,0.464790316210188,3
"980","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",20,NA,53.2974586590201,4092.80930122943,21.2262795852738,48.5144202396331,0.241282728364852,0.863102060561223,3
"981","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",25,NA,61.4699020065327,4058.18268782081,30.3331156360522,69.574795097034,0.291829215822601,0.80417810663415,3
"982","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",30,NA,121.532897806813,4710.06194587028,56.8715609307437,130.445788888963,0.278637080794756,0.820358635837627,3
"983","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",40,"1",73.1222750304399,5991.70316980243,42.1953946294182,97.0298707762715,0.333191160394223,0.750193379946535,3
"984","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",40,"2",-110.139439883736,6633.32436466476,13.8338195220185,31.8113797098579,0.079544656403557,0.984468960941931,3
"985","thirteen","MXS","Pyr-AP","PEEC2013","live","PP",40,"3",73.253073569268,6040.45101928591,43.3158972729104,99.6065080528601,0.339962334224183,0.740928682278926,3
"986","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",0,NA,-17.5241236527493,511.847784521079,12.4511696320586,35.0632214356607,0.393271130607384,0.664525593179272,3
"987","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",5,NA,12.3702664796633,1550.91257597008,13.3122558562095,37.5359891912693,0.523339621882072,0.463371049941748,3
"988","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",10,NA,39.1304347826086,2385.92753623188,15.0613113701642,42.4677249974218,0.233908049281923,0.870967741935483,3
"989","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",15,NA,31.5147265077134,3188.8090229079,18.2436207080533,51.4407443113918,0.33406892859692,0.748998666669049,3
"990","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",20,NA,69.5456744336047,4064.78739014755,21.3933341502471,60.5122878995949,0.189985708908864,0.91355290458931,3
"991","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",25,NA,101.360448807854,4730.62833099579,2.40495133168739,6.8126925580268,0.0151020677294675,0.999437359339835,3
"992","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",30,NA,126.415786503265,5620.96910021769,3.20701014237091,9.11326688334163,0.0161467828451816,0.999356840580749,3
"993","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",40,"1",156.85600258002,7166.81683866807,16.3660158343177,46.5068283210568,0.0661840541745974,0.989230853098247,3
"994","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",40,"2",145.623236313795,7212.965754253,14.0618282728495,39.9590859489632,0.0612839582828754,0.990761713252374,3
"995","thirteen","MXS","Pyr-AP","PEEC2013","live","RR",40,"3",114.00648531796,7158.48540803459,18.8681521047908,53.8532524918281,0.104414555728379,0.973339758050856,3
"996","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",0,NA,24.2,380.34,NA,NA,NA,1,2
"997","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",5,NA,172,1335.4,NA,NA,NA,1,2
"998","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",10,NA,58.0000000000008,2336.6,NA,NA,NA,1,2
"999","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",15,NA,126.000000000001,3397.2,NA,NA,NA,1,2
"1000","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",20,NA,-50.0000000000007,4193.83333333333,NA,NA,NA,1,2
"1001","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",25,NA,-59.9999999999973,4961,NA,NA,NA,1,2
"1002","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",30,NA,120.000000000002,5928,NA,NA,NA,1,2
"1003","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",40,"1",-169.999999999995,7747.66666666666,NA,NA,NA,1,2
"1004","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",40,"2",43.9999999999997,7515.33333333333,NA,NA,NA,1,2
"1005","thirteen","MXS","Pyr-AP","PEEC2013","live","SI",40,"3",276.000000000003,7128,NA,NA,NA,1,2
"1006","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",0,NA,18.6476436269788,144.719518002217,5.85014554401021,17.6507220567452,0.193530037704554,0.910398185675726,3
"1007","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",5,NA,96.655822322386,2766.09998000763,3.10327999509535,9.36303759378571,0.0204326127370533,0.998970234277452,3
"1008","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",10,NA,122.051993942453,3446.75328117113,6.46568183845143,19.5658357119759,0.0336933202183098,0.997201522396502,3
"1009","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",15,NA,152.718324078748,3999.32445734478,8.53784762034873,25.8364280902565,0.035553759249709,0.996884274096539,3
"1010","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",20,NA,194.810701665825,4538.53659767794,3.54104279184949,10.7155692540228,0.0115704610402659,0.999669711644402,3
"1011","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",25,NA,222.23624432105,5097.53432609793,22.5315241348058,68.1827702904131,0.0643241937656462,0.989825571321038,3
"1012","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",30,NA,270.40131246845,5705.36572438163,28.866056240225,87.7329035125971,0.0677044342260742,0.988732280430754,3
"1013","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",40,"1",359.030792529025,6649.00353356891,0.314759359275129,0.956651378600535,0.000558119204494168,0.999999231412042,3
"1014","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",40,"2",347.741039878849,6482.22438162544,43.1089172474424,131.021378394326,0.0785201636268327,0.984864429848004,3
"1015","thirteen","MXS","Pyr-AP","PEEC2013","live","SW",40,"3",311.630489651691,6749.95759717315,70.5847863175347,214.529071651434,0.141802706729155,0.951200604516129,3
"1016","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",0,NA,12.4835236541598,742.548091353997,0.149188063033559,0.364932376323123,0.00760775180176166,0.999857198834666,3
"1017","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",5,NA,23.7357259380095,1584.39314845025,0.796799882111844,1.94907064627316,0.021363077027935,0.998874347488437,3
"1018","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",10,NA,31.337428175153,2300.82411993924,4.89380711629276,11.9844626516884,0.0986211201248263,0.976193106472526,3
"1019","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",15,NA,40.617586641044,3119.71811013187,0.206592767452659,0.506850591166688,0.0032380039612913,0.999974130337644,3
"1020","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",20,NA,40.7388509707765,3774.11125836592,2.92328765945202,7.17193586500101,0.0456036033679054,0.994877345135775,3
"1021","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",25,NA,41.3272811609561,4589.11735471473,11.1525662296374,27.3614844131107,0.167800895124706,0.932119133853165,3
"1022","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",30,NA,67.673735725937,5316.31549755302,12.274108822316,30.2117935220578,0.114223204842514,0.968151927647973,3
"1023","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",40,"1",112.152395915161,6738.45456925897,7.9867543129847,19.6946636641453,0.0452594578536635,0.994954239356221,3
"1024","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",40,"2",99.5421111921007,6786.81820290239,11.8894137668854,29.3515338594455,0.0756800020148432,0.985934497559496,3
"1025","thirteen","MXS","Pyr-AP","PEEC2013","live","TW",40,"3",141.748061758663,6689.91690411504,3.42943993970888,8.46629821141043,0.0153993177142658,0.999414997116596,3
"1026","thirteen","MXS","Trypsin","PEEC2013","killed","BW",0,NA,1.17525773195878,242.373195876289,NA,NA,NA,1,2
"1027","thirteen","MXS","Trypsin","PEEC2013","killed","BW",5,NA,5.25,727.8125,NA,NA,NA,1,2
"1028","thirteen","MXS","Trypsin","PEEC2013","killed","BW",10,NA,5.62500000000015,1011.90625,NA,NA,NA,1,2
"1029","thirteen","MXS","Trypsin","PEEC2013","killed","BW",15,NA,7.42268041237119,2183.9175257732,NA,NA,NA,1,2
"1030","thirteen","MXS","Trypsin","PEEC2013","killed","BW",20,NA,49.4845360824762,8005.78350515463,NA,NA,NA,1,2
"1031","thirteen","MXS","Trypsin","PEEC2013","killed","BW",25,NA,93.1250000000013,14578.2291666667,NA,NA,NA,1,2
"1032","thirteen","MXS","Trypsin","PEEC2013","killed","BW",30,NA,156.250000000001,13785.4583333333,NA,NA,NA,1,2
"1033","thirteen","MXS","Trypsin","PEEC2013","killed","DR",0,NA,3.25658735039495,315.204917451157,1.89543172957524,4.3564778631706,0.335563240810673,0.746960436702992,3
"1034","thirteen","MXS","Trypsin","PEEC2013","killed","DR",5,NA,11.7652873887867,1250.46942522243,8.6957218202335,20.0403777219969,0.405201112119911,0.64671819237255,3
"1035","thirteen","MXS","Trypsin","PEEC2013","killed","DR",10,NA,19.1964411806242,2147.60711763875,9.13601153265041,21.0550803914652,0.282786794455101,0.815326912161683,3
"1036","thirteen","MXS","Trypsin","PEEC2013","killed","DR",15,NA,23.9881372687469,3127.02372546251,30.4533717755013,70.1836013048838,0.575249742359577,0.382895898781146,3
